id,venueId,toss.elected,toss.winner,team1Id,team2Id,matchDate,matchEndDate
6144,102,United Arab Emirates who chose to bat,UAE,7142,7143,2017-04-04 06:00:00+00:00,2017-04-04 19:00:00+00:00
5736,99,West Indies who chose to field,West Indies ,7176,7177,2017-04-07 13:30:00+00:00,2017-04-08 03:00:00+00:00
5737,99,West Indies who chose to field,West Indies ,7186,7187,2017-04-09 13:30:00+00:00,2017-04-10 03:00:00+00:00
5738,99,West Indies who chose to bat,West Indies ,7192,7193,2017-04-11 13:30:00+00:00,2017-04-12 03:00:00+00:00
4309,223,Ireland who chose to bat,Ireland,7378,7379,2017-05-05 10:00:00+00:00,2017-05-05 22:00:00+00:00
4310,71,Ireland who chose to field,Ireland,7396,7399,2017-05-07 10:00:00+00:00,2017-05-07 22:00:00+00:00
4333,391,Ireland who chose to field,Ireland,7434,7436,2017-05-12 09:45:00+00:00,2017-05-12 22:00:00+00:00
4334,391,Ireland who chose to field,Ireland,7456,7457,2017-05-14 09:45:00+00:00,2017-05-14 22:00:00+00:00
4335,392,New Zealand who chose to field,New Zealand,7488,7489,2017-05-17 09:45:00+00:00,2017-05-17 22:00:00+00:00
4336,391,Bangladesh who chose to field,Bangladesh,7494,7495,2017-05-19 09:45:00+00:00,2017-05-19 22:00:00+00:00
4337,391,Ireland who chose to field,Ireland,7514,7515,2017-05-21 09:45:00+00:00,2017-05-21 22:00:00+00:00
4338,392,Bangladesh who chose to field,Bangladesh,7522,7523,2017-05-24 09:45:00+00:00,2017-05-24 22:00:00+00:00
4312,73,South Africa who chose to field,South Africa,7524,7525,2017-05-24 13:00:00+00:00,2017-05-24 22:00:00+00:00
4313,72,South Africa who chose to field,South Africa,7544,7545,2017-05-27 10:00:00+00:00,2017-05-27 22:00:00+00:00
4314,71,South Africa who chose to field,South Africa,7548,7549,2017-05-29 10:00:00+00:00,2017-05-29 22:00:00+00:00
4248,82,England who chose to field,England,7556,7557,2017-06-01 09:30:00+00:00,2017-06-01 22:00:00+00:00
4249,40,New Zealand who chose to bat,New Zealand,7560,7561,2017-06-02 09:30:00+00:00,2017-06-02 22:00:00+00:00
4250,82,Sri Lanka who chose to field,Sri Lanka,7576,7577,2017-06-03 09:30:00+00:00,2017-06-03 22:00:00+00:00
4251,40,Pakistan who chose to field,Pakistan,7582,7583,2017-06-04 09:30:00+00:00,2017-06-04 22:00:00+00:00
4252,82,Bangladesh who chose to bat,Bangladesh,7584,7585,2017-06-05 12:30:00+00:00,2017-06-05 22:00:00+00:00
4253,68,New Zealand who chose to field,New Zealand,7590,7591,2017-06-06 09:30:00+00:00,2017-06-06 22:00:00+00:00
4254,40,South Africa who chose to bat,South Africa,7592,7593,2017-06-07 12:30:00+00:00,2017-06-07 22:00:00+00:00
4255,82,Sri Lanka who chose to field,Sri Lanka,7594,7595,2017-06-08 09:30:00+00:00,2017-06-08 22:00:00+00:00
4256,68,New Zealand who chose to bat,New Zealand,7611,7610,2017-06-09 09:30:00+00:00,2017-06-09 22:00:00+00:00
6151,100,Afghanistan who chose to bat,Afghanistan,7614,7615,2017-06-09 18:30:00+00:00,2017-06-10 03:00:00+00:00
4257,40,England who chose to field,England,7616,7617,2017-06-10 09:30:00+00:00,2017-06-10 22:00:00+00:00
4258,82,India who chose to field,India,7619,7618,2017-06-11 09:30:00+00:00,2017-06-11 22:00:00+00:00
6152,100,Afghanistan who chose to bat,Afghanistan,7620,7621,2017-06-11 18:30:00+00:00,2017-06-12 03:00:00+00:00
4259,68,Pakistan who chose to field,Pakistan,7623,7622,2017-06-12 09:30:00+00:00,2017-06-12 22:00:00+00:00
4260,68,Pakistan who chose to field,Pakistan,7629,7628,2017-06-14 09:30:00+00:00,2017-06-14 22:00:00+00:00
6153,100,Afghanistan who chose to bat,Afghanistan,7630,7631,2017-06-14 18:30:00+00:00,2017-06-15 03:00:00+00:00
4261,40,India who chose to field,India,7633,7632,2017-06-15 09:30:00+00:00,2017-06-15 22:00:00+00:00
6140,393,Scotland who chose to bat,Scotland,7635,7634,2017-06-15 09:45:00+00:00,2017-06-15 22:00:00+00:00
6141,393,Scotland who chose to bat,Scotland,7642,7643,2017-06-17 09:45:00+00:00,2017-06-17 22:00:00+00:00
4262,82,India who chose to field,India,7646,7647,2017-06-18 09:30:00+00:00,2017-06-18 22:00:00+00:00
6237,79,West Indies who chose to field,West Indies ,7683,7682,2017-06-23 13:00:00+00:00,2017-06-24 03:00:00+00:00
6238,79,West Indies who chose to field,West Indies ,7694,7695,2017-06-25 13:00:00+00:00,2017-06-26 03:00:00+00:00
6278,36,Sri Lanka who chose to bat,Sri Lanka,7724,7725,2017-06-30 04:30:00+00:00,2017-06-30 17:30:00+00:00
6239,65,West Indies who chose to field,West Indies ,7726,7727,2017-06-30 13:00:00+00:00,2017-07-01 03:00:00+00:00
6279,36,Sri Lanka who chose to field,Sri Lanka,7730,7731,2017-07-02 04:15:00+00:00,2017-07-02 17:30:00+00:00
6240,65,West Indies who chose to bat,West Indies ,7740,7741,2017-07-02 13:00:00+00:00,2017-07-03 03:00:00+00:00
6280,34,Sri Lanka who chose to field,Sri Lanka,7764,7765,2017-07-06 04:15:00+00:00,2017-07-06 17:30:00+00:00
6241,78,West Indies who chose to bat,West Indies ,7770,7771,2017-07-06 14:00:00+00:00,2017-07-07 04:00:00+00:00
6281,34,Sri Lanka who chose to bat,Sri Lanka,7786,7787,2017-07-08 04:15:00+00:00,2017-07-08 17:30:00+00:00
6282,34,Zimbabwe who chose to field,Zimbabwe,7814,7815,2017-07-10 04:15:00+00:00,2017-07-10 17:30:00+00:00
6372,126,India who chose to field,India,8141,8142,2017-08-20 09:00:00+00:00,2017-08-20 17:30:00+00:00
6374,35,India who chose to field,India,8158,8157,2017-08-24 09:00:00+00:00,2017-08-24 17:30:00+00:00
6397,35,Sri Lanka who chose to bat,Sri Lanka,8173,8174,2017-08-27 09:00:00+00:00,2017-08-27 17:30:00+00:00
6398,33,India who chose to bat,India,8191,8192,2017-08-31 09:00:00+00:00,2017-08-31 17:30:00+00:00
6399,33,Sri Lanka who chose to bat,Sri Lanka,8205,8206,2017-09-03 09:00:00+00:00,2017-09-03 17:30:00+00:00
6844,1,India who chose to bat,India,8255,8256,2017-09-17 08:00:00+00:00,2017-09-17 17:30:00+00:00
4327,39,West Indies who chose to bat,West Indies ,8272,8271,2017-09-19 11:30:00+00:00,2017-09-19 22:00:00+00:00
6845,2,India who chose to bat,India,8273,8274,2017-09-21 08:00:00+00:00,2017-09-21 17:30:00+00:00
4328,70,West Indies who chose to field,West Indies ,8275,8276,2017-09-21 11:30:00+00:00,2017-09-21 22:00:00+00:00
6846,17,Australia who chose to bat,Australia,8277,8278,2017-09-24 08:00:00+00:00,2017-09-24 17:30:00+00:00
4329,223,West Indies who chose to field,West Indies ,8279,8280,2017-09-24 10:00:00+00:00,2017-09-24 22:00:00+00:00
4330,82,England who chose to field,England,8299,8300,2017-09-27 11:30:00+00:00,2017-09-27 22:00:00+00:00
6847,374,Australia who chose to bat,Australia,8303,8304,2017-09-28 08:00:00+00:00,2017-09-28 17:30:00+00:00
4331,72,England who chose to field,England,8307,8308,2017-09-29 11:30:00+00:00,2017-09-29 22:00:00+00:00
6848,20,Australia who chose to bat,Australia,8309,8310,2017-10-01 08:00:00+00:00,2017-10-01 17:30:00+00:00
6182,321,Scotland who chose to bat,Scotland,0,0,2017-10-05 23:30:00+00:00,2017-10-06 13:00:00+00:00
6184,321,Scotland who chose to bat,Scotland,0,0,2017-10-07 23:30:00+00:00,2017-10-08 13:00:00+00:00
6892,37,Sri Lanka who chose to field,Sri Lanka,8323,8324,2017-10-13 11:00:00+00:00,2017-10-13 19:00:00+00:00
5743,27,Bangladesh who chose to bat,Bangladesh,8325,8326,2017-10-15 08:00:00+00:00,2017-10-15 21:00:00+00:00
6893,102,Pakistan who chose to bat,Pakistan,8329,8330,2017-10-16 11:00:00+00:00,2017-10-16 19:00:00+00:00
5744,53,Bangladesh who chose to field,Bangladesh,8333,8334,2017-10-18 08:00:00+00:00,2017-10-18 21:00:00+00:00
6894,102,Sri Lanka who chose to bat,Sri Lanka,8335,8336,2017-10-18 11:00:00+00:00,2017-10-18 19:00:00+00:00
6895,104,Sri Lanka who chose to bat,Sri Lanka,8337,8338,2017-10-20 10:00:00+00:00,2017-10-20 19:00:00+00:00
5745,25,South Africa who chose to bat,South Africa,8343,8344,2017-10-22 08:00:00+00:00,2017-10-22 21:00:00+00:00
6882,4,India who chose to bat,India,8345,8346,2017-10-22 08:00:00+00:00,2017-10-22 17:30:00+00:00
6896,104,Sri Lanka who chose to bat,Sri Lanka,8347,8348,2017-10-23 10:00:00+00:00,2017-10-23 19:00:00+00:00
6883,373,New Zealand who chose to bat,New Zealand,8349,8350,2017-10-25 08:00:00+00:00,2017-10-25 17:30:00+00:00
6884,131,New Zealand who chose to field,New Zealand,8367,8368,2017-10-29 08:00:00+00:00,2017-10-29 17:30:00+00:00
7129,37,Scotland who chose to field,Scotland,8427,8428,2017-11-24 06:00:00+00:00,2017-11-24 19:00:00+00:00
7130,37,Scotland who chose to field,Scotland,8431,8432,2017-11-25 06:00:00+00:00,2017-11-25 19:00:00+00:00
7179,104,Ireland who chose to field,Ireland,8453,8454,2017-12-05 10:30:00+00:00,2017-12-05 19:00:00+00:00
7111,128,Papua New Guinea who chose to field,Papua New Guinea,8455,8456,2017-12-06 05:30:00+00:00,2017-12-06 19:00:00+00:00
7180,104,Ireland who chose to bat,Ireland,8459,8460,2017-12-07 10:30:00+00:00,2017-12-07 19:00:00+00:00
7115,128,Papua New Guinea who chose to field,Papua New Guinea,8463,8464,2017-12-08 05:30:00+00:00,2017-12-08 19:00:00+00:00
7037,376,Sri Lanka who chose to field,Sri Lanka,8469,8470,2017-12-10 06:00:00+00:00,2017-12-10 17:30:00+00:00
7181,104,Afghanistan who chose to bat,Afghanistan,8471,8472,2017-12-10 10:30:00+00:00,2017-12-10 19:00:00+00:00
7038,449,Sri Lanka who chose to field,Sri Lanka,8479,8480,2017-12-13 06:00:00+00:00,2017-12-13 17:30:00+00:00
7039,6,India who chose to field,India,8499,8500,2017-12-17 08:00:00+00:00,2017-12-17 17:30:00+00:00
6632,427,New Zealand who chose to field,New Zealand,8503,8504,2017-12-19 22:00:00+00:00,2017-12-20 10:00:00+00:00
6633,89,West Indies who chose to field,West Indies ,8519,8520,2017-12-22 22:00:00+00:00,2017-12-23 10:00:00+00:00
6634,89,New Zealand who chose to bat,New Zealand,8531,8532,2017-12-25 22:00:00+00:00,2017-12-26 10:00:00+00:00
6639,113,Pakistan who chose to field,Pakistan,8585,8586,2018-01-05 22:00:00+00:00,2018-01-06 10:00:00+00:00
6640,93,Pakistan who chose to bat,Pakistan,8617,8618,2018-01-08 22:00:00+00:00,2018-01-09 10:00:00+00:00
7743,128,Ireland who chose to field,Ireland,8629,8630,2018-01-11 05:30:00+00:00,2018-01-11 19:00:00+00:00
6641,94,New Zealand who chose to bat,New Zealand,8639,8640,2018-01-12 22:00:00+00:00,2018-01-13 10:00:00+00:00
7744,128,Ireland who chose to bat,Ireland,8649,8650,2018-01-13 05:30:00+00:00,2018-01-13 19:00:00+00:00
5644,51,England who chose to field,England,8665,8666,2018-01-14 03:20:00+00:00,2018-01-14 12:00:00+00:00
7716,123,Bangladesh who chose to field,Bangladesh,8673,8674,2018-01-15 06:00:00+00:00,2018-01-15 17:00:00+00:00
6642,95,Pakistan who chose to bat,Pakistan,8679,8680,2018-01-16 01:00:00+00:00,2018-01-16 10:00:00+00:00
7745,128,Ireland who chose to field,Ireland,8683,8684,2018-01-16 05:30:00+00:00,2018-01-16 19:00:00+00:00
7717,123,Sri Lanka who chose to field,Sri Lanka,8697,8698,2018-01-17 06:00:00+00:00,2018-01-17 17:00:00+00:00
7746,128,Ireland who chose to bat,Ireland,8705,8706,2018-01-18 05:30:00+00:00,2018-01-18 19:00:00+00:00
6643,113,New Zealand who chose to bat,New Zealand,8713,8714,2018-01-18 22:00:00+00:00,2018-01-19 10:00:00+00:00
5645,394,Australia who chose to bat,Australia,8717,8718,2018-01-19 03:20:00+00:00,2018-01-19 13:00:00+00:00
7718,123,Bangladesh who chose to bat,Bangladesh,8719,8720,2018-01-19 06:00:00+00:00,2018-01-19 17:00:00+00:00
5646,48,Australia who chose to field,Australia,8735,8736,2018-01-21 03:20:00+00:00,2018-01-21 12:00:00+00:00
7747,128,United Arab Emirates who chose to field,UAE,8737,8738,2018-01-21 05:30:00+00:00,2018-01-21 19:00:00+00:00
7719,123,Zimbabwe who chose to bat,Zimbabwe,8739,8740,2018-01-21 06:00:00+00:00,2018-01-21 17:00:00+00:00
7748,128,Scotland who chose to bat,Scotland,8757,8758,2018-01-23 05:30:00+00:00,2018-01-23 19:00:00+00:00
7720,123,Bangladesh who chose to bat,Bangladesh,8759,8760,2018-01-23 06:00:00+00:00,2018-01-23 17:00:00+00:00
7721,123,Bangladesh who chose to bat,Bangladesh,8779,8780,2018-01-25 06:00:00+00:00,2018-01-25 17:00:00+00:00
5647,42,Australia who chose to field,Australia,8787,8788,2018-01-26 03:20:00+00:00,2018-01-26 12:30:00+00:00
7722,123,Sri Lanka who chose to bat,Sri Lanka,8797,8798,2018-01-27 06:00:00+00:00,2018-01-27 17:00:00+00:00
5648,458,Australia who chose to field,Australia,8807,8808,2018-01-28 03:20:00+00:00,2018-01-28 15:00:00+00:00
7016,23,South Africa who chose to bat,South Africa,8823,8824,2018-02-01 11:00:00+00:00,2018-02-01 21:00:00+00:00
7017,24,India who chose to field,India,8835,8836,2018-02-04 08:00:00+00:00,2018-02-04 21:00:00+00:00
7018,21,South Africa who chose to field,South Africa,8845,8846,2018-02-07 11:00:00+00:00,2018-02-07 21:00:00+00:00
7215,104,Afghanistan who chose to bat,Afghanistan,8855,8856,2018-02-09 10:30:00+00:00,2018-02-09 19:00:00+00:00
7019,26,India who chose to bat,India,8859,8860,2018-02-10 11:00:00+00:00,2018-02-10 21:00:00+00:00
7216,104,Zimbabwe who chose to bat,Zimbabwe,8861,8862,2018-02-11 10:30:00+00:00,2018-02-11 19:00:00+00:00
7217,104,Zimbabwe who chose to bat,Zimbabwe,8867,8868,2018-02-13 10:30:00+00:00,2018-02-13 19:00:00+00:00
7020,22,South Africa who chose to field,South Africa,8869,8870,2018-02-13 11:00:00+00:00,2018-02-13 21:00:00+00:00
7218,104,Zimbabwe who chose to bat,Zimbabwe,8887,8888,2018-02-16 10:30:00+00:00,2018-02-16 19:00:00+00:00
7021,24,India who chose to field,India,8889,8890,2018-02-16 11:00:00+00:00,2018-02-16 21:00:00+00:00
7219,104,Afghanistan who chose to bat,Afghanistan,8907,8908,2018-02-19 10:30:00+00:00,2018-02-19 19:00:00+00:00
6521,95,New Zealand who chose to field,New Zealand,8933,8934,2018-02-25 01:00:00+00:00,2018-02-25 10:00:00+00:00
6522,132,England who chose to field,England,8951,8952,2018-02-28 01:00:00+00:00,2018-02-28 10:00:00+00:00
6523,115,New Zealand who chose to field,New Zealand,8985,8986,2018-03-03 01:00:00+00:00,2018-03-03 10:00:00+00:00
7791,84,Papua New Guinea who chose to field,Papua New Guinea,8995,8996,2018-03-04 07:30:00+00:00,2018-03-04 21:00:00+00:00
7794,467,Scotland who chose to field,Scotland,8999,9000,2018-03-04 07:30:00+00:00,2018-03-04 21:00:00+00:00
7795,84,Ireland who chose to field,Ireland,9009,9010,2018-03-06 07:30:00+00:00,2018-03-06 21:00:00+00:00
7796,465,West Indies who chose to bat,West Indies ,9013,9014,2018-03-06 07:30:00+00:00,2018-03-06 21:00:00+00:00
7797,74,Zimbabwe who chose to bat,Zimbabwe,9011,9012,2018-03-06 07:30:00+00:00,2018-03-06 21:00:00+00:00
7798,467,Scotland who chose to field,Scotland,9015,9016,2018-03-06 07:30:00+00:00,2018-03-06 21:00:00+00:00
6524,94,New Zealand who chose to field,New Zealand,9021,9022,2018-03-06 22:00:00+00:00,2018-03-07 10:00:00+00:00
7800,465,Papua New Guinea who chose to bat,Papua New Guinea,9029,9030,2018-03-08 07:30:00+00:00,2018-03-08 21:00:00+00:00
7802,467,Afghanistan who chose to field,Afghanistan,9035,9036,2018-03-08 07:30:00+00:00,2018-03-08 21:00:00+00:00
6525,89,England who chose to field,England,9049,9050,2018-03-09 22:00:00+00:00,2018-03-10 10:00:00+00:00
7803,84,Ireland who chose to field,Ireland,9051,9052,2018-03-10 07:30:00+00:00,2018-03-10 21:00:00+00:00
7805,74,Hong Kong who chose to field,Hong Kong,9053,9054,2018-03-10 07:30:00+00:00,2018-03-10 21:00:00+00:00
7808,465,United Arab Emirates who chose to field,UAE,9413,9414,2018-03-12 07:30:00+00:00,2018-03-12 21:00:00+00:00
7810,74,Zimbabwe who chose to bat,Zimbabwe,9417,9418,2018-03-12 07:30:00+00:00,2018-03-12 21:00:00+00:00
7811,84,West Indies who chose to bat,West Indies ,9441,9442,2018-03-15 07:30:00+00:00,2018-03-15 21:00:00+00:00
7812,74,Scotland who chose to bat,Scotland,9443,9444,2018-03-15 07:30:00+00:00,2018-03-15 21:00:00+00:00
7815,84,Ireland who chose to field,Ireland,9455,9456,2018-03-16 07:30:00+00:00,2018-03-16 21:00:00+00:00
7816,465,Papua New Guinea who chose to bat,Papua New Guinea,9465,9466,2018-03-17 07:30:00+00:00,2018-03-17 21:00:00+00:00
7818,84,Scotland who chose to field,Scotland,9471,9472,2018-03-18 07:30:00+00:00,2018-03-18 21:00:00+00:00
7819,84,Zimbabwe who chose to bat,Zimbabwe,9479,9480,2018-03-19 07:30:00+00:00,2018-03-19 21:00:00+00:00
7820,465,United Arab Emirates who chose to bat,UAE,9481,9482,2018-03-20 07:30:00+00:00,2018-03-20 21:00:00+00:00
7821,84,Scotland who chose to field,Scotland,9487,9488,2018-03-21 07:30:00+00:00,2018-03-21 21:00:00+00:00
7822,84,Zimbabwe who chose to field,Zimbabwe,9497,9498,2018-03-22 07:30:00+00:00,2018-03-22 21:00:00+00:00
7823,84,Ireland who chose to bat,Ireland,9503,9504,2018-03-23 07:30:00+00:00,2018-03-23 21:00:00+00:00
7824,84,West Indies who chose to bat,West Indies ,9509,9510,2018-03-25 07:30:00+00:00,2018-03-25 21:00:00+00:00
6794,393,England who chose to field,England,10068,10069,2018-06-10 10:00:00+00:00,2018-06-10 22:00:00+00:00
6796,82,Australia who chose to bat,Australia,10076,10077,2018-06-13 12:00:00+00:00,2018-06-13 22:00:00+00:00
6797,68,Australia who chose to field,Australia,10092,10093,2018-06-16 10:00:00+00:00,2018-06-16 22:00:00+00:00
6798,70,Australia who chose to field,Australia,10110,10111,2018-06-19 13:00:00+00:00,2018-06-19 22:00:00+00:00
6799,38,Australia who chose to bat,Australia,10139,10140,2018-06-21 13:00:00+00:00,2018-06-21 22:00:00+00:00
6800,39,Australia who chose to bat,Australia,10153,10154,2018-06-24 10:00:00+00:00,2018-06-24 22:00:00+00:00
6806,70,India who chose to field,India,10294,10293,2018-07-12 11:30:00+00:00,2018-07-12 22:00:00+00:00
8147,74,Zimbabwe who chose to field,Zimbabwe,10301,10302,2018-07-13 07:15:00+00:00,2018-07-13 21:00:00+00:00
6807,71,England who chose to bat,England,10321,10322,2018-07-14 10:00:00+00:00,2018-07-14 22:00:00+00:00
8148,74,Zimbabwe who chose to bat,Zimbabwe,10329,10330,2018-07-16 07:15:00+00:00,2018-07-16 21:00:00+00:00
6808,73,England who chose to field,England,10340,10339,2018-07-17 11:30:00+00:00,2018-07-17 22:00:00+00:00
8149,74,Zimbabwe who chose to bat,Zimbabwe,10343,10344,2018-07-18 07:15:00+00:00,2018-07-18 21:00:00+00:00
8150,74,Pakistan who chose to bat,Pakistan,10353,10354,2018-07-20 07:15:00+00:00,2018-07-20 21:00:00+00:00
8151,74,Pakistan who chose to bat,Pakistan,10373,10374,2018-07-22 07:15:00+00:00,2018-07-22 21:00:00+00:00
8331,99,Bangladesh who chose to bat,Bangladesh,10397,10398,2018-07-22 13:30:00+00:00,2018-07-23 03:00:00+00:00
8332,99,Bangladesh who chose to field,Bangladesh,10405,10406,2018-07-25 18:30:00+00:00,2018-07-26 03:00:00+00:00
8333,225,Bangladesh who chose to bat,Bangladesh,10431,10432,2018-07-28 13:30:00+00:00,2018-07-29 03:00:00+00:00
8113,126,Sri Lanka who chose to bat,Sri Lanka,10435,10436,2018-07-29 04:15:00+00:00,2018-07-29 17:30:00+00:00
8114,126,Sri Lanka who chose to bat,Sri Lanka,10459,10460,2018-08-01 09:00:00+00:00,2018-08-01 17:30:00+00:00
8368,77,Netherlands who chose to bat,Netherlands,10461,10462,2018-08-01 09:00:00+00:00,2018-08-01 21:00:00+00:00
8369,77,Nepal who chose to bat,Nepal,10483,10484,2018-08-03 09:00:00+00:00,2018-08-03 21:00:00+00:00
8115,35,Sri Lanka who chose to field,Sri Lanka,10509,10510,2018-08-05 04:30:00+00:00,2018-08-05 17:30:00+00:00
8116,35,South Africa who chose to field,South Africa,10531,10532,2018-08-08 09:00:00+00:00,2018-08-08 17:30:00+00:00
8117,33,Sri Lanka who chose to bat,Sri Lanka,10575,10576,2018-08-12 09:00:00+00:00,2018-08-12 17:30:00+00:00
8060,117,Ireland who chose to field,Ireland,10663,10664,2018-08-27 09:45:00+00:00,2018-08-27 22:00:00+00:00
8061,117,Afghanistan who chose to bat,Afghanistan,10671,10672,2018-08-29 09:45:00+00:00,2018-08-29 22:00:00+00:00
9095,219,Nepal who chose to field,Nepal,10689,10690,2018-08-30 01:30:00+00:00,2018-08-30 15:00:00+00:00
8062,117,Ireland who chose to bat,Ireland,10695,10696,2018-08-31 09:45:00+00:00,2018-08-31 22:00:00+00:00
8981,37,Bangladesh who chose to bat,Bangladesh,10737,10738,2018-09-15 11:30:00+00:00,2018-09-15 19:00:00+00:00
8982,37,Hong Kong who chose to bat,Hong Kong,10743,10744,2018-09-16 11:30:00+00:00,2018-09-16 19:00:00+00:00
8983,102,Afghanistan who chose to bat,Afghanistan,10745,10746,2018-09-17 11:30:00+00:00,2018-09-17 19:00:00+00:00
8984,37,Hong Kong who chose to field,Hong Kong,10763,10764,2018-09-18 11:30:00+00:00,2018-09-18 19:00:00+00:00
8985,37,Pakistan who chose to bat,Pakistan,10765,10766,2018-09-19 11:30:00+00:00,2018-09-19 19:00:00+00:00
8986,102,Afghanistan who chose to bat,Afghanistan,10767,10768,2018-09-20 11:30:00+00:00,2018-09-20 19:00:00+00:00
8987,37,India who chose to field,India,10771,10772,2018-09-21 11:30:00+00:00,2018-09-21 19:00:00+00:00
8988,102,Afghanistan who chose to bat,Afghanistan,10773,10774,2018-09-21 11:30:00+00:00,2018-09-21 19:00:00+00:00
8989,37,Pakistan who chose to bat,Pakistan,10779,10780,2018-09-23 11:30:00+00:00,2018-09-23 19:00:00+00:00
8990,102,Bangladesh who chose to bat,Bangladesh,10781,10782,2018-09-23 11:30:00+00:00,2018-09-23 19:00:00+00:00
8991,37,Afghanistan who chose to bat,Afghanistan,10807,10808,2018-09-25 11:30:00+00:00,2018-09-25 19:00:00+00:00
8992,102,Bangladesh who chose to bat,Bangladesh,10809,10810,2018-09-26 11:30:00+00:00,2018-09-26 19:00:00+00:00
8993,37,India who chose to field,India,10815,10816,2018-09-28 11:30:00+00:00,2018-09-28 19:00:00+00:00
8155,27,South Africa who chose to field,South Africa,10821,10822,2018-09-30 08:00:00+00:00,2018-09-30 21:00:00+00:00
8156,62,South Africa who chose to bat,South Africa,10827,10828,2018-10-03 11:00:00+00:00,2018-10-03 21:00:00+00:00
8157,53,Zimbabwe who chose to bat,Zimbabwe,10841,10842,2018-10-06 11:00:00+00:00,2018-10-06 21:00:00+00:00
8074,126,Sri Lanka who chose to field,Sri Lanka,10851,10852,2018-10-10 09:00:00+00:00,2018-10-10 17:30:00+00:00
8075,126,Sri Lanka who chose to field,Sri Lanka,10857,10858,2018-10-13 04:15:00+00:00,2018-10-13 17:30:00+00:00
8076,35,England who chose to field,England,10869,10870,2018-10-17 09:00:00+00:00,2018-10-17 17:30:00+00:00
8077,35,England who chose to field,England,10875,10876,2018-10-20 04:15:00+00:00,2018-10-20 17:30:00+00:00
9212,441,India who chose to field,India,10878,10877,2018-10-21 08:00:00+00:00,2018-10-21 17:30:00+00:00
9026,123,Bangladesh who chose to bat,Bangladesh,10879,10880,2018-10-21 08:30:00+00:00,2018-10-21 17:00:00+00:00
8078,33,Sri Lanka who chose to bat,Sri Lanka,10885,10886,2018-10-23 09:00:00+00:00,2018-10-23 17:30:00+00:00
9213,6,India who chose to bat,India,10887,10888,2018-10-24 08:00:00+00:00,2018-10-24 17:30:00+00:00
9027,122,Bangladesh who chose to field,Bangladesh,10889,10890,2018-10-24 08:30:00+00:00,2018-10-24 17:00:00+00:00
9028,122,Bangladesh who chose to field,Bangladesh,10901,10902,2018-10-26 08:30:00+00:00,2018-10-26 17:00:00+00:00
9214,373,India who chose to field,India,10905,10906,2018-10-27 08:00:00+00:00,2018-10-27 17:30:00+00:00
9215,18,India who chose to bat,India,10916,10915,2018-10-29 08:00:00+00:00,2018-10-29 17:30:00+00:00
9216,444,Windies who chose to bat,West Indies ,10923,10924,2018-11-01 08:00:00+00:00,2018-11-01 17:30:00+00:00
8241,458,South Africa who chose to field,South Africa,10941,10942,2018-11-04 03:20:00+00:00,2018-11-04 15:00:00+00:00
9159,102,New Zealand who chose to bat,New Zealand,10963,10964,2018-11-07 11:00:00+00:00,2018-11-07 19:00:00+00:00
8242,42,South Africa who chose to field,South Africa,10972,10973,2018-11-09 03:20:00+00:00,2018-11-09 12:30:00+00:00
9160,102,New Zealand who chose to bat,New Zealand,10974,10975,2018-11-09 11:00:00+00:00,2018-11-09 19:00:00+00:00
8243,395,Australia who chose to field,Australia,10982,10983,2018-11-11 02:50:00+00:00,2018-11-11 12:00:00+00:00
9161,37,Pakistan who chose to bat,Pakistan,10986,10987,2018-11-11 11:00:00+00:00,2018-11-11 19:00:00+00:00
8997,123,Windies who chose to bat,West Indies ,11087,11088,2018-12-09 07:00:00+00:00,2018-12-09 17:00:00+00:00
8998,123,Windies who chose to field,West Indies ,11089,11090,2018-12-11 07:00:00+00:00,2018-12-11 17:00:00+00:00
8999,125,Bangladesh who chose to field,Bangladesh,11093,11094,2018-12-14 06:00:00+00:00,2018-12-14 17:00:00+00:00
9071,132,New Zealand who chose to bat,New Zealand,11145,11146,2019-01-03 01:00:00+00:00,2019-01-03 10:00:00+00:00
9074,132,New Zealand who chose to bat,New Zealand,11153,11154,2019-01-05 01:00:00+00:00,2019-01-05 10:00:00+00:00
9076,93,Sri Lanka who chose to field,Sri Lanka,11163,11164,2019-01-07 22:00:00+00:00,2019-01-08 10:00:00+00:00
8253,48,Australia who chose to bat,Australia,11177,11178,2019-01-12 02:20:00+00:00,2019-01-12 12:00:00+00:00
8254,42,Australia who chose to bat,Australia,11187,11188,2019-01-15 03:20:00+00:00,2019-01-15 12:30:00+00:00
8255,51,India who chose to field,India,11197,11198,2019-01-18 02:20:00+00:00,2019-01-18 12:00:00+00:00
8165,22,South Africa who chose to bat,South Africa,11205,11206,2019-01-19 11:00:00+00:00,2019-01-19 21:00:00+00:00
8166,23,South Africa who chose to field,South Africa,11215,11216,2019-01-22 11:00:00+00:00,2019-01-22 21:00:00+00:00
9080,91,New Zealand who chose to bat,New Zealand,11217,11218,2019-01-23 02:00:00+00:00,2019-01-23 10:00:00+00:00
10806,128,United Arab Emirates who chose to field,UAE,11235,11236,2019-01-25 05:30:00+00:00,2019-01-25 19:00:00+00:00
8167,24,Pakistan who chose to bat,Pakistan,11237,11238,2019-01-25 11:00:00+00:00,2019-01-25 21:00:00+00:00
9081,132,India who chose to bat,India,11239,11240,2019-01-26 02:00:00+00:00,2019-01-26 10:00:00+00:00
